S.No,Store Name,Address,Pincode,City,State,Phone,Store Page URL
257,"Pizza Hut - Chandapura, Bangalore","Site No, 483 to 486, Chandapura - Anekal Road, near Surya City, Suryanagar Phase I, Chandapura, Iggalur, Bengaluru, Karnataka, India",560081,Bengaluru,Karnataka,098732 61913,https://restaurants.pizzahut.co.in/pizza-hut-ph-chandapura-bangalore-pizzerias-chandapura-bengaluru-259071/Home
258,Pizza Hut - Coles Road,"Coles Road, Pulikeshi Nagar, Bengaluru, Karnataka, India",560005,Bengaluru,Karnataka,,https://restaurants.pizzahut.co.in/pizza-hut-frazer-town-pizza-restaurant-frazer-town-bengaluru-1167/Home
259,"Pizza Hut - Devanhalli, Bengaluru","NH Service Road, NH7 Bypass, Devanhalli, Bengaluru, Karnataka, India",562110,Bengaluru,Karnataka,089290 34864,https://restaurants.pizzahut.co.in/pizza-hut-devanhalli-bengaluru-in-karnataka-bengaluru-devanhalli-26474/Home
260,"Pizza Hut - Deverachikkana Halli, Bangalore","Ground Floor Begur, No 11 & 12, Hobli Road, Kodickickannahalli, Bengaluru, Karnataka, India",560114,Bengaluru,Karnataka,089290 35912,https://restaurants.pizzahut.co.in/pizza-hut-ph-dever-chikkanahalli-bangalore-pizzerias-kodickickannahalli-bengaluru-185502/Home
261,"Pizza Hut - Dommasandra, Bangalore","183/4, No 6 to 8, K Manjunath Reddy Cplx, Sarjapura Main Road, Dommasandra, Opposite Silver Oak School, Bengaluru, Karnataka, India",562125,Bengaluru,Karnataka,086556 16080,https://restaurants.pizzahut.co.in/pizza-hut-dommasandra-bangalore-pizzerias-dommasandra-bengaluru-192838/Home
262,"Pizza Hut - Electronic City 3rd Cross Road, Bengaluru",,560100,Bengaluru,Karnataka,,https://restaurants.pizzahut.co.in/pizza-hut-electronic-city-pizza-restaurant-electronic-city-bengaluru-1283/Home
263,Pizza Hut - Embassy Tech Village,,560103,Bengaluru,Karnataka,,https://restaurants.pizzahut.co.in/pizza-hut-embassy-tech-village-in-karnataka-bengaluru-devarabisanahalli-11275/Home
264,"Pizza Hut - GT Mall, Bangalore","GT World Mall, Magadi Main Road, Cholourpalya, Bengaluru, Karnataka, India",560023,Bengaluru,Karnataka,097116 34462,https://restaurants.pizzahut.co.in/pizza-hut-ph-gt-world-mall-bangalore-pizza-restaurant-cholourpalya-bengaluru-197658/Home
265,"Pizza Hut - Gandhi Bazzar Basavangudi, Bangalore","79/1, GF, Aishwarya Sampurna, BBMP South, Vani Vilas Rd, Gandhi Bazzar, Basavanagudi, Bengaluru, Karnataka, India",560004,Bengaluru,Karnataka,098994 97294,https://restaurants.pizzahut.co.in/pizza-hut-basavanagudi-pizza-restaurant-basavanagudi-bengaluru-1208/Home
266,"Pizza Hut - Giddenahalli, Bangalore","Survey No 746 Thirumagondanahali, Service Rd, next to Adyar, Anand Bhawan, Giddenahali, Bengaluru, Karnataka, India",562107,Bengaluru,Karnataka,089290 97042,https://restaurants.pizzahut.co.in/pizza-hut-ph-attebelle-giddenahalli-pizzerias-giddenahali-bengaluru-180268/Home
267,"Pizza Hut - Global Mall Salarpuria, Banaglore","Shopping Mall, Sattva Divinity Residential, Pantarapalya, Nayanda Halli, Bengaluru, Karnataka, India",560026,Bengaluru,Karnataka,076691 59181,https://restaurants.pizzahut.co.in/pizza-hut-ph-global-malls-nayandra-hall-pizzerias-nayanda-halli-bengaluru-235136/Home
268,"Pizza Hut - Gottigere, Bangalore","No 2, VP Katha No 301, Uttarahalli Hobli, Gottigere, Bengaluru, Karnataka, India",560083,Bengaluru,Karnataka,086556 16077,https://restaurants.pizzahut.co.in/pizza-hut-ph-gottigere-pizzerias-gottigere-bengaluru-182923/Home
269,"Pizza Hut - HMT Layout, Bengaluru",,560054,Bengaluru,Karnataka,,https://restaurants.pizzahut.co.in/pizza-hut-hmt-layout-bengaluru-in-karnataka-bengaluru-mathikere-54927/Home
270,"Pizza Hut - HSR Layout, Bangalore","No 3, Ground Floor, HSR Layout, Sector 4, Opposite BDA Complex, Bengaluru, Karnataka, India",560102,Bengaluru,Karnataka,086556 16071,https://restaurants.pizzahut.co.in/pizza-hut-hsr-layout-pizza-restaurant-hsr-layout-sector-4-bengaluru-1450/Home
271,"Pizza Hut - Hesarghatta Main Rd, Bangalore","No 751, Geleyara Balaga Layout, Hesarghatta Main Road, Jalahalli West, Bengaluru, Karnataka, India",560090,Bengaluru,Karnataka,084472 03213,https://restaurants.pizzahut.co.in/pizza-hut-ph-hesarghatta-main-rd-jalahalli-west-pizza-restaurant-jalahalli-west-bengaluru-127528/Home
272,"Pizza Hut - Hoodi Metro Station, Bengaluru","No 408/1, Unit No 1, New No 437, Hoodi Graphite Road, Opposite Hoodi Metro Station, Bengaluru, Karnataka, India",560048,Bengaluru,Karnataka,086556 89192,https://restaurants.pizzahut.co.in/pizza-hut-hoodi-ph-pizzerias-hoodi-graphite-road-bengaluru-275546/Home
273,"Pizza Hut - Horamavu, Bangalore","No 19, Ground Floor, Sheshadri Plaza, 3rd Main Road, Horamavu, Bengaluru, Karnataka, India",560043,Bengaluru,Karnataka,098995 52532,https://restaurants.pizzahut.co.in/pizza-hut-horamavu-bangalore-pizzerias-horamavu-bengaluru-285254/Home
274,"Pizza Hut - Hosa Road, Bangalore","Main Road, Kasavanahalli, Bengaluru, Karnataka, India",560035,Bengaluru,Karnataka,085888 32485,https://restaurants.pizzahut.co.in/pizza-hut-ph-kasavanahalli-hosa-road-pizzerias-kasavanahalli-bengaluru-250619/Home
275,"Pizza Hut - Hoskote, Bangalore","VM Icon Om Road, National Highway 75, opposite Reliance Petrol Pump, Hoskote, Bengaluru, Karnataka, India",562114,Bengaluru,Karnataka,089768 84945,https://restaurants.pizzahut.co.in/pizza-hut-pizza-hut-hoskote-pizza-restaurant-hoskote-bengaluru-132489/Home
276,"Pizza Hut - JP Nagar 4th Phase, Bangalore","Site No 2, Ground Floor, 4th Phase, 100 Feet Road, JP Nagar, Bengaluru, Karnataka, India",560078,Bengaluru,Karnataka,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-ph-jp-nagar-bangalore-new-pizza-restaurant-jp-nagar-bengaluru-313295/Home
277,"Pizza Hut - JP Nagar, Bangalore","UN 76, RBI East Layout, 7th Phase, Puttenahalli Road, JP Nagar, Bengaluru, Karnataka, India",560078,Bengaluru,Karnataka,089768 84914,https://restaurants.pizzahut.co.in/pizza-hut-jp-nagar-pizza-restaurant-jp-nagar-bengaluru-21761/Home
278,"Pizza Hut - K R Puram, Bengaluru","No 19/3, Plot No 6, K R Puram, Banaswadi Dhakle,Hobli,Rammurthy Nagar, Opposite BPCL Petrol Pump, Bengaluru, Karnataka, India",560016,Bengaluru,Karnataka,076691 59187,https://restaurants.pizzahut.co.in/pizza-hut-rammurthy-nagar-pizza-restaurant-rammurthy-nagar-bengaluru-1216/Home
279,"Pizza Hut - Kamanhalli, Bangalore","No 12, CMR Road,2nd Block,Kalyan Nagar, Bengaluru, Karnataka, India",560043,Bengaluru,Karnataka,086556 16075,https://restaurants.pizzahut.co.in/pizza-hut-pizza-hut-kalyan-nagar-pizza-restaurant-kalyan-nagar-bengaluru-125218/Home
280,"Pizza Hut - Kanaka Nagar, Bengaluru","No 95/74/40/1, KHB Road, Adarsha Nagar, Kavalbyrasandra, Bengaluru, Karnataka, India",560032,Bengaluru,Karnataka,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-kanakanagar-pizza-restaurant-kavalbyrasandra-bengaluru-300083/Home
281,"Pizza Hut - Kasaba Hobli, Bengaluru","K6, 132/1A, 132/1B, 133/2, 133/1 & 134/1, Nagvara, Thanisandra Main Rd, Kasaba Hobli, Bengaluru, Karnataka, India",560077,Bengaluru,Karnataka,084315 38079,https://restaurants.pizzahut.co.in/pizza-hut-msr-regaliaa-elements-mall-pizza-restaurant-kasaba-hobli-bengaluru-305351/Home
282,"Pizza Hut - Kengeri, Bangalore","BDA Site No 1106, Khatha No 476/1106/416, BBMP, Ward No 159, Kengeri Satellite Town, Bengaluru, Karnataka, India",560060,Bengaluru,Karnataka,095820 88091,https://restaurants.pizzahut.co.in/pizza-hut-ph-kengeri-satellite-town-pizza-restaurant-kengeri-satellite-town-bengaluru-110314/Home
283,"Pizza Hut - Konanakunte, Bengaluru","Ground Floor, Forum Mall Rd,Konanakunte, Bengaluru, Karnataka, India",560062,Bengaluru,Karnataka,086556 16081,https://restaurants.pizzahut.co.in/pizza-hut-ph-falcon-forum-mall-pizza-restaurant-konanakunte-bengaluru-305350/Home
284,"Pizza Hut - Koramangla, Bangalore","No 487, 80 Feet Road,6th Block,Koramangala, Opposite to BATA Shoes, Bengaluru, Karnataka, India",560095,Bengaluru,Karnataka,086556 16055,https://restaurants.pizzahut.co.in/pizza-hut-koramangala-pizza-restaurant-koramangala-bengaluru-1160/Home
285,Pizza Hut - Kumarswamy,,560078,Bengaluru,Karnataka,,https://restaurants.pizzahut.co.in/pizza-hut-kumarswamy-in-karnataka-bengaluru-kumaraswamy-layout-2nd-stage-18615/Home
286,"Pizza Hut - Lotus Mall Magadi Road, Bangalore","No 6/1A3, Kishan Enterprises, Srigandhada Kaval, Sunkadakatte, Hoysala Nagar, Bengaluru, Karnataka, India",560091,Bengaluru,Karnataka,086556 16079,https://restaurants.pizzahut.co.in/pizza-hut-pizza-hut-magadi-road-pizza-restaurant-sunkadakatte-bengaluru-137198/Home
287,"Pizza Hut - Lulu Mall, Bangalore","Lulu India Shopping Mall, Gopalapura, Binnipete, Bengaluru, Karnataka, India",560036,Bengaluru,Karnataka,086556 16070,https://restaurants.pizzahut.co.in/pizza-hut-pizza-hut-lulu-mall-pizza-restaurant-binnipete-bengaluru-129370/Home
288,Pizza Hut - M5 Mall,"FS 06, Level 4, Veersandra Indl Area, Electronic City, Near Mahindra 5ivepillars LLP, Bengaluru, Karnataka, India",560100,Bengaluru,Karnataka,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-electronic-city-bengaluru-in-karnataka-bengaluru-near-mahindra-5ivepillars-llp-48310/Home
289,"Pizza Hut - Madiwala, Bengaluru","No 18, Old No 1, 1st A, Main Road, Maruti Nagar, Madiwala, Bengaluru, Karnataka, India",560068,Bengaluru,Karnataka,086554 72409,https://restaurants.pizzahut.co.in/pizza-hut-maruthi-nagar-ph-pizzerias-madiwala-bengaluru-292598/Home
290,Pizza Hut - Mantri Junction Bangalore,,560078,Bengaluru,Karnataka,,https://restaurants.pizzahut.co.in/pizza-hut-ksrtc-layout-bangalore-in-karnataka-bangalore-j-p-nagar-91091/Home
291,"Pizza Hut - Menu Square, JP Nagar",,560076,Bengaluru,Karnataka,,https://restaurants.pizzahut.co.in/pizza-hut-in-karnataka-bengaluru-bannerughatta-27629/Home
292,Pizza Hut - Nagarbhavi,,560072,Bengaluru,Karnataka,,https://restaurants.pizzahut.co.in/pizza-hut-nagarbhavi-in-karnataka-bengaluru-papareddy-palya-44779/Home
293,"Pizza Hut - Nagarbhavi, Bangalore","No 21, Ara Viji Trade Square, Main Rd, Jnana Bharathi, Nagarbhavi Circle, Bengaluru, Karnataka, India",560072,Bengaluru,Karnataka,089768 84934,https://restaurants.pizzahut.co.in/pizza-hut-nagarbhavi-circle-pizza-restaurant-nagarbhavi-circle-bengaluru-36117/Home
294,"Pizza Hut - Nandidurga Road, Bengaluru","No 30, Nandidurga Road, Bengaluru, Karnataka, India",560046,Bengaluru,Karnataka,081231 17769,https://restaurants.pizzahut.co.in/pizza-hut-nandidurga-road-bengaluru-in-karnataka-bengaluru-nandidurga-road-31212/Home
295,"Pizza Hut - Nature Walk, Sarjapura","24 & 25, 124, Gr & 1st Flr, Natura Walk, No 43/2, Yamare, Sarjapur, Hobli, Anekal, Bengaluru, Karnataka, India",562125,Bengaluru,Karnataka,085060 92527,https://restaurants.pizzahut.co.in/pizza-hut-ph-natura-walk-sarjapur-pizzerias-anekal-bengaluru-243334/Home
296,"Pizza Hut - Orion Uptown Mall, Bangalore","No 50, UG 03, LGF, Orion Mall, Bangalore East, Huskur, Bidarahalli Hobli, Bengaluru, Karnataka, India",560049,Bengaluru,Karnataka,086556 16068,https://restaurants.pizzahut.co.in/pizza-hut-orion-mall-pizzerias-bidarahalli-hobli-bengaluru-185921/Home
297,"Pizza Hut - Panathur, Bangalore","No 11, Muni Reddy Layout, Sanjeev Sadhan, Mariyappa Layout, Kadubesanahali, Panathur, Near Munireddy Layout, Bengaluru, Karnataka, India",560103,Bengaluru,Karnataka,097110 26763,https://restaurants.pizzahut.co.in/pizza-hut-panathur-bangalore-pizzerias-panathur-bengaluru-286633/Home
298,"Pizza Hut - RT Nagar, Bangalore","No 18, HMT Layout, 80 Feet Road,WN 20,RT Nagar, Bengaluru, Karnataka, India",560032,Bengaluru,Karnataka,086556 16057,https://restaurants.pizzahut.co.in/pizza-hut-rt-nagar-pizza-restaurant-rt-nagar-bengaluru-6145/Home
299,"Pizza Hut - Rajaji Nagar, Bangalore","Shop No 97, JP Icon,1st Main, Dr Rajakumar Road, 2 Block, Rajajinagar, Bengaluru, Karnataka, India",560021,Bengaluru,Karnataka,089290 34383,https://restaurants.pizzahut.co.in/pizza-hut-ph-rajaji-nagar-bangalore-pizza-restaurant-rajajinagar-bengaluru-299196/Home
300,"Pizza Hut - Ramamurthy Nagar, Bangalore","No 129, Raghavendra Circle, Ramamurthy Nagar Extn, Beside Sri Chaitanya School, Bengaluru, Karnataka, India",560016,Bengaluru,Karnataka,084472 01935,https://restaurants.pizzahut.co.in/pizza-hut-ph-ramamurthy-nagar-pizza-restaurant-ramamurthy-nagar-extn-bengaluru-128810/Home
301,"Pizza Hut - Rockline Mall, Jalahalli","No 8, Rockline Mall, Jalahalli Cross, Chokkasandra, T. Dasarahalli, Bengaluru, Karnataka, India",560053,Bengaluru,Karnataka,076691 68449,https://restaurants.pizzahut.co.in/pizza-hut-t-dasarahalli-pizza-restaurant-t-dasarahalli-bengaluru-98973/Home
302,"Pizza Hut - Sahakara Nagar, Bangalore","SN 6 & 7, Sahakarnagar Main Road, Sahakar Nagar, Bengaluru, Karnataka, India",560092,Bengaluru,Karnataka,076690 68634,https://restaurants.pizzahut.co.in/pizza-hut-sahakar-nagar-pizza-restaurant-sahakar-nagar-bengaluru-1211/Home
303,"Pizza Hut - Seegehalli Main Road, Bangalore","Apple City, Chaitanya Ananya, Krishnarajapura, SH 35, Seegehalli, Bengaluru, Karnataka, India",560067,Bengaluru,Karnataka,076691 68446,https://restaurants.pizzahut.co.in/pizza-hut-ph-apple-city-seegehalli-pizzerias-seegehalli-bengaluru-247992/Home
304,"Pizza Hut - Shanti Nagar, Bangalore","No 4/1, & 3 Shangnessy Road, Langford Town, Shanthi Nagar, Bengaluru, Karnataka, India",560025,Bengaluru,Karnataka,086556 16061,https://restaurants.pizzahut.co.in/pizza-hut-shanti-nagar-bangalore-karnataka-bengaluru-shanthi-nagar-50364/Home
305,"Pizza Hut - Singasandra, Bangalore","No 26, Sri Lakshmi Venkateshwara Towers, Kuvempu badavane, Parappana Agrahara, Bengaluru, Karnataka, India",560100,Bengaluru,Karnataka,089290 31350,https://restaurants.pizzahut.co.in/pizza-hut-ph-singasandara-bangalore-pizza-restaurant-parappana-agrahara-bengaluru-305346/Home
306,"Pizza Hut - TC Palya Battarahalli, Bangalore","Sri Rama Corner Bldg, Anandpura Circle Rd, opposite Reliance Fresh Sannathammana Halli, TC Palya, Krishnarajapuram, Bengaluru, Karnataka, India",560036,Bengaluru,Karnataka,089768 84941,https://restaurants.pizzahut.co.in/pizza-hut-fcd-tc-palya-pizza-restaurant-kr-puram-bengaluru-123390/Home
307,"Pizza Hut - Ullal, Bangalore","No 6, Ullal Main Road, Muneswara Nagar, Near Mangalore PU College, Bengaluru, Karnataka, India",560056,Bengaluru,Karnataka,098731 44675,https://restaurants.pizzahut.co.in/pizza-hut-ph-muneswara-nagar-ullal-pizza-restaurant-muneswara-nagar-bengaluru-130361/Home
308,"Pizza Hut - Uttarahalli Hobli, Bengaluru","1/151/0/58/113/58/44/9, Mallige Complex, 31, Chikkalasandra Main Road, KSRTC Layout, Uttarahalli Hobli, Bengaluru, Karnataka, India",560061,Bengaluru,Karnataka,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-fcduttarahalli-pizzerias-uttarahalli-hobli-bengaluru-286637/Home
309,"Pizza Hut - Varthur, Bangalore","Shop No 168/2, Ground Floor, Varthur Main Road, Gunjur, Bengaluru, Karnataka, India",560087,Bengaluru,Karnataka,076690 65377,https://restaurants.pizzahut.co.in/pizza-hut-ph-varthur-main-road-gunjur-pizza-restaurant-gunjur-bengaluru-121522/Home
310,"Pizza Hut - Vidyaranyapura, Bangalore","No G 572, 5th Block, Main Road, HMT Layout, Vidyaranyapura, Bengaluru, Karnataka, India",560097,Bengaluru,Karnataka,070650 13030,https://restaurants.pizzahut.co.in/pizza-hut-vidyaranyapura-pizza-restaurant-vidyaranyapura-bengaluru-109103/Home
311,"Pizza Hut - Vignan Nagar, Bangalore","Khatha No 14/161, Krishnarajapuram, Hobli, Vibhuthipura, Bengaluru, Karnataka, India",560037,Bengaluru,Karnataka,089296 45227,https://restaurants.pizzahut.co.in/pizza-hut-vibhuthipura-pizza-restaurant-vibhuthipura-bengaluru-105239/Home
312,"Pizza Hut - Vijay Nagar, Bangalore","No 16, 17th Cross, 21st Main Road,Vijaynagar, Bengaluru, Karnataka, India",560040,Bengaluru,Karnataka,086556 16063,https://restaurants.pizzahut.co.in/pizza-hut-vijaynagar-pizza-restaurant-vijaynagar-bengaluru-1166/Home
313,"Pizza Hut - Whitefield, Bangalore","Shop No 2, 001, Varthur Main Road, Varthur Kodi, Palm Meadows, Ramagondanahalli, Whitefield, Bengaluru, Karnataka, India",560066,Bengaluru,Karnataka,089768 84938,https://restaurants.pizzahut.co.in/pizza-hut-fcd-whitefield-pizza-restaurant-whitefield-bengaluru-119170/Home
314,"Pizza Hut - Yelahanka, Bengaluru","No 9, Ground Floor, Sy No 58, Singanayakanahalli, Yelahanka, Bengaluru, Karnataka, India",560064,Bengaluru,Karnataka,086556 89187,https://restaurants.pizzahut.co.in/pizza-hut-kar-rajankunte-ph-pizza-restaurant-yelahanka-bengaluru-263411/Home
315,"Pizza Hut - Yelahanka, Bengaluru","239/240, 4th Flr, Phoenix Mall of Asia, Bellary Road, Byatarayanapura, Yelahanka, Bengaluru, Karnataka, India",560092,Bengaluru,Karnataka,086556 89191,https://restaurants.pizzahut.co.in/pizza-hut-ph-mall-of-asia-pizzerias-yelahanka-bengaluru-294653/Home
316,"Pizza Hut - Solapur Road, Bijapur","MS Complex, Banjara Cross, Solapur Road, Opposite Old Mugolkhod Math, Bijapur, Karnataka, India",586103,Bijapur,Karnataka,089768 84920,https://restaurants.pizzahut.co.in/pizza-hut-bijapur-pizza-restaurant-solapur-road-bijapur-163191/Home
317,"Pizza Hut - Hennur, Bangalore","Ground Floor, No 22, 1st Main Road, next to BYG Brewsky, Hennur Gardens, Byrathi Village, Bengaluru, Karnataka, India",560077,"Byrathi Village, Bengaluru",Karnataka,076690 61120,https://restaurants.pizzahut.co.in/pizza-hut-ph-hennur-main-road-pizza-restaurant-hennur-bengaluru-146781/Home
318,"Pizza Hut - Crimson Layout, Channasandra",,560067,Channasandra,Karnataka,,https://restaurants.pizzahut.co.in/pizza-hut-crimson-layout-channasandra-in-karnataka-channasandra-3g-homes-crimson-layout-49139/Home
319,Pizza Hut - Davanagere,,577005,Davanagere,Karnataka,,https://restaurants.pizzahut.co.in/pizza-hut-davanagere-in-karnataka-davanagere-shivakumara-swamy-nagara-63044/Home
320,"Pizza Hut - Medical College Road, Davangere","No 3436/1 to 3, Gr Flr, Darshan Arcade, MCC B Block, Dental College Road, Davanagere, Karnataka, India",577004,Davanagere,Karnataka,086556 16086,https://restaurants.pizzahut.co.in/pizza-hut-pizza-hut-davangere-pizza-restaurant-dental-college-road-davanagere-126605/Home
321,"Pizza Hut - Shivanand Nagar, Dharwad","No CS/050420 1st Main Road, Shivanand Nagar, opposite BRTS Bus Stop, Dharwad, Karnataka, India",580001,Dharwad,Karnataka,089768 84944,https://restaurants.pizzahut.co.in/pizza-hut-dharwad-in-karnataka-dharwad-opposite-brts-bus-stop-21318/Home
322,"Pizza Hut - Airport Road, Dharward","Unit G8, Ground Floor, Gokul, Airport Road, Dharward, Karnataka, India",580030,Dharward,Karnataka,086556 89184,https://restaurants.pizzahut.co.in/pizza-hut-hubli-pizzerias-airport-road-dharward-258567/Home
323,"Pizza Hut - Gulbarga, Kalburgi","2/910/71/2, GF, Lahoti Business Centre, Sy No 71/2, Sedam Road, Ring Road, Badepur, Near Kharge Petrol Pump, Gulbarga, Karnataka, India",585105,Gulbarga,Karnataka,086556 16083,https://restaurants.pizzahut.co.in/pizza-hut-pizza-hut-kalaburagi-pizza-restaurant-badepur-gulbarga-129849/Home
324,"Pizza Hut - BM Road, Hassan","No 91, BM Road, Shankaripuram, Hassan, Karnataka, India",573201,Hassan,Karnataka,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-ph-bm-road-shankaripuram-pizza-restaurant-shankaripuram-hassan-172443/Home
325,"Pizza Hut - College Road, Hospet","Survey No 17, Khan Building, 2nd Cross, Basaveshwara Rd, College Rd, Hosapete, Hosapete, Karnataka, India",583201,Hosapete,Karnataka,086556 16084,https://restaurants.pizzahut.co.in/pizza-hut-ph-hosapete-pizza-restaurant-hosapete-hosapete-170306/Home
326,"Pizza Hut - Stellar Mall, Hubli","Shop No 11, RS No 12B/1B/2A, Gr Flr, Ward 3,Khatha No 34B/361,Vidyanagar, Hubli, Karnataka, India",580021,Hubli,Karnataka,076691 63498,https://restaurants.pizzahut.co.in/pizza-hut-ph-steller-mall-hubli-pizza-restaurant-vidyanagar-hubli-110318/Home
327,"Pizza Hut - Javergi Road, Gulbarga","No 4, AY Patil Pride, New Jevargi Road, Bhagyavanti Nagar, Near Santosh Colony, Kalaburagi, Karnataka, India",585102,Kalaburagi,Karnataka,098991 89357,https://restaurants.pizzahut.co.in/pizza-hut-ph-new-jevargi-road-gulbarga-pizza-restaurant-bhagyavanti-nagar-kalaburagi-136667/Home
328,Pizza Hut - Orchid Mall Gulbarga,,585105,Kalaburagi,Karnataka,,https://restaurants.pizzahut.co.in/pizza-hut-in-karnataka-kalaburagi-brhampur-98734/Home
329,"Pizza Hut - Viraj Junction, Koganoli","Ground Floor, Food Court, No 3777/1 to 4, Viraj Junction, near Toll Plaza, Koganoli, Belagavi, Karnataka, India",591229,"Koganoli, Belagavi",Karnataka,098991 89476,https://restaurants.pizzahut.co.in/pizza-hut-ph-viraj-junction-koganoli-pizzerias-koganoli-belgaum-258786/Home
