S.No,Store Name,Address,Pincode,Google Pincode,Pincode Match,City,State,Phone,Store Page URL,Place ID,Lat,Long,Google Name,Google Address,Google Lat,Google Long,Business Status,Lookup
306,"Pizza Hut - TC Palya Battarahalli, Bangalore","Sri Rama Corner Bldg, Anandpura Circle Rd, opposite Reliance Fresh Sannathammana Halli, TC Palya, Krishnarajapuram, Bengaluru, Karnataka, India",560036,560036,Yes,Bengaluru,Karnataka,089768 84941,https://restaurants.pizzahut.co.in/pizza-hut-fcd-tc-palya-pizza-restaurant-kr-puram-bengaluru-123390/Home,ChIJN_qhg3ERrjsRZqw8j-AJGEc,13.02287,77.69635,"Pizza Hut | TC Palya Battarahalli, Bangalore","Sri Rama Corner Bldg, Anandpura Circle Rd, opposite Reliance Fresh Sannathammana Halli, TC Palya, Krishnarajapuram, Bengaluru, Karnataka 560036, India",13.02287,77.69635,OPERATIONAL,place_id
307,"Pizza Hut - Ullal, Bangalore","No 6, Ullal Main Road, Muneswara Nagar, Near Mangalore PU College, Bengaluru, Karnataka, India",560056,560056,Yes,Bengaluru,Karnataka,098731 44675,https://restaurants.pizzahut.co.in/pizza-hut-ph-muneswara-nagar-ullal-pizza-restaurant-muneswara-nagar-bengaluru-130361/Home,ChIJ-9mosIo_rjsRQ6619hbtf7c,12.9512941,77.4930298,"Pizza Hut | Ullal, Bangalore","6, Ullal Main Rd, near Mangalore PU College, Annapurneshwari Layout, Muneshwara Nagar, Muneshwaranagar, Jnana Ganga Nagar, Bengaluru, Karnataka 560056, India",12.9512941,77.4930298,OPERATIONAL,place_id
308,"Pizza Hut - Uttarahalli Hobli, Bengaluru","1/151/0/58/113/58/44/9, Mallige Complex, 31, Chikkalasandra Main Road, KSRTC Layout, Uttarahalli Hobli, Bengaluru, Karnataka, India",560061,560061,Yes,Bengaluru,Karnataka,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-fcduttarahalli-pizzerias-uttarahalli-hobli-bengaluru-286637/Home,ChIJ9fFvOyE_rjsR9VWk7rYyLms,12.9102541,77.5511367,"Pizza Hut | Uttarahalli Hobli, Bengaluru","1/151/0/58/113/58/44/9, Mallige Complex, 31, Chikkalasandra Main Rd, KSRTC Layout, Uttarahalli Hobli, Bengaluru, Karnataka 560061, India",12.9102541,77.5511367,OPERATIONAL,place_id
309,"Pizza Hut - Varthur, Bangalore","Shop No 168/2, Ground Floor, Varthur Main Road, Gunjur, Bengaluru, Karnataka, India",560087,560087,Yes,Bengaluru,Karnataka,076690 65377,https://restaurants.pizzahut.co.in/pizza-hut-ph-varthur-main-road-gunjur-pizza-restaurant-gunjur-bengaluru-121522/Home,ChIJBQ_cIy0TrjsRWFqPSchuAbM,12.9254544,77.7371254,"Pizza Hut | Varthur, Bangalore","Shop No 168/2, Ground Floor, Varthur Rd, Gunjur Village, Bengaluru, Karnataka 560087, India",12.9254544,77.7371254,OPERATIONAL,place_id
310,"Pizza Hut - Vidyaranyapura, Bangalore","No G 572, 5th Block, Main Road, HMT Layout, Vidyaranyapura, Bengaluru, Karnataka, India",560097,560097,Yes,Bengaluru,Karnataka,070650 13030,https://restaurants.pizzahut.co.in/pizza-hut-vidyaranyapura-pizza-restaurant-vidyaranyapura-bengaluru-109103/Home,ChIJ_9e6DKojrjsRWVK4viLyFXw,13.0789318,77.5589062,"Pizza Hut | Vidyaranyapura, Bangalore","No G 572, 5th Block Main Road, HMT Layout, HMT Layout 5th Block, Vidyaranyapura, Bengaluru, Karnataka 560097, India",13.0789318,77.5589062,OPERATIONAL,place_id
311,"Pizza Hut - Vignan Nagar, Bangalore","Khatha No 14/161, Krishnarajapuram, Hobli, Vibhuthipura, Bengaluru, Karnataka, India",560037,560037,Yes,Bengaluru,Karnataka,089296 45227,https://restaurants.pizzahut.co.in/pizza-hut-vibhuthipura-pizza-restaurant-vibhuthipura-bengaluru-105239/Home,ChIJt02NxPcTrjsRts6mJG48XnQ,12.9701208,77.6822175,"Pizza Hut | Vignan Nagar, Bangalore","Khatha No, 14/161, Krishnarajapuram, Hobli, Vibhutipura, Bengaluru, Karnataka 560037, India",12.9701208,77.6822175,OPERATIONAL,place_id
312,"Pizza Hut - Vijay Nagar, Bangalore","No 16, 17th Cross, 21st Main Road,Vijaynagar, Bengaluru, Karnataka, India",560040,560040,Yes,Bengaluru,Karnataka,086556 16063,https://restaurants.pizzahut.co.in/pizza-hut-vijaynagar-pizza-restaurant-vijaynagar-bengaluru-1166/Home,ChIJ1UEV-d49rjsRV5FCA5ul8dw,12.9678136,77.53589,"Pizza Hut | Vijay Nagar, Bangalore","16, 17th Cross, 21st Main Rd, Govindaraja Nagar Ward, PF Layout, Vijayanagar, Bengaluru, Karnataka 560040, India",12.9678136,77.53589,OPERATIONAL,place_id
313,"Pizza Hut - Whitefield, Bangalore","Shop No 2, 001, Varthur Main Road, Varthur Kodi, Palm Meadows, Ramagondanahalli, Whitefield, Bengaluru, Karnataka, India",560066,560066,Yes,Bengaluru,Karnataka,089768 84938,https://restaurants.pizzahut.co.in/pizza-hut-fcd-whitefield-pizza-restaurant-whitefield-bengaluru-119170/Home,ChIJtdOUUpMTrjsRarQrIihW8_Q,12.9564256,77.7409227,"Pizza Hut | Whitefield, Bangalore","Shop No 2, 001, Varthur Main Rd, Varthur Kodi, Palm Meadows, Ramagondanahalli, Whitefield, Bengaluru, Karnataka 560066, India",12.9564256,77.7409227,OPERATIONAL,place_id
314,"Pizza Hut - Yelahanka, Bengaluru","No 9, Ground Floor, Sy No 58, Singanayakanahalli, Yelahanka, Bengaluru, Karnataka, India",560064,560119,No,Bengaluru,Karnataka,086556 89187,https://restaurants.pizzahut.co.in/pizza-hut-kar-rajankunte-ph-pizza-restaurant-yelahanka-bengaluru-263411/Home,ChIJNXskyj0ZrjsRiCD2lonbOag,13.1461471,77.5698879,"Pizza Hut | Yelahanka, Bengaluru","No 9, Ground Floor Sy No 58, Yelahanka, Singanayakanahalli, Bengaluru, Karnataka 560119, India",13.1461471,77.5698879,OPERATIONAL,place_id
315,"Pizza Hut - Yelahanka, Bengaluru","239/240, 4th Flr, Phoenix Mall of Asia, Bellary Road, Byatarayanapura, Yelahanka, Bengaluru, Karnataka, India",560092,560092,Yes,Bengaluru,Karnataka,086556 89191,https://restaurants.pizzahut.co.in/pizza-hut-ph-mall-of-asia-pizzerias-yelahanka-bengaluru-294653/Home,ChIJWwi3LTYZrjsRFtFOHQlfCE4,13.0706254,77.5911692,"Pizza Hut | Yelahanka, Bengaluru","239/240, 4th Flr, Phoenix Mall of Asia Bellary Road, Yelahanka, Indra Nagar, Park View Layout, Byatarayanapura, Bengaluru, Karnataka 560092, India",13.0706254,77.5911692,OPERATIONAL,place_id
316,"Pizza Hut - Solapur Road, Bijapur","MS Complex, Banjara Cross, Solapur Road, Opposite Old Mugolkhod Math, Bijapur, Karnataka, India",586103,586103,Yes,Bijapur,Karnataka,089768 84920,https://restaurants.pizzahut.co.in/pizza-hut-bijapur-pizza-restaurant-solapur-road-bijapur-163191/Home,ChIJEUPsu1n_xjsRkH6L64OUegg,16.8531318,75.7126541,"Pizza Hut | Solapur Road, Bijapur","MS Complex Banjara Cross, Solapur Rd, opposite Old Mugolkhod Math, Banjara Nagar, Vijayapura, Karnataka 586103, India",16.8531318,75.7126541,OPERATIONAL,place_id
317,"Pizza Hut - Hennur, Bangalore","Ground Floor, No 22, 1st Main Road, next to BYG Brewsky, Hennur Gardens, Byrathi Village, Bengaluru, Karnataka, India",560077,560077,Yes,"Byrathi Village, Bengaluru",Karnataka,076690 61120,https://restaurants.pizzahut.co.in/pizza-hut-ph-hennur-main-road-pizza-restaurant-hennur-bengaluru-146781/Home,ChIJg8rd9loZrjsREDdVZG_EM1M,13.0710996,77.6519462,"Pizza Hut | Hennur, Bangalore","Ground Floor, No 22, 1st Main Road, next to BYG Brewsky, Hennur Gardens, Byrathi Village, Bengaluru, Karnataka 560077, India",13.0710996,77.6519462,OPERATIONAL,place_id
318,"Pizza Hut - Crimson Layout, Channasandra",,560067,560067,Yes,Channasandra,Karnataka,,https://restaurants.pizzahut.co.in/pizza-hut-crimson-layout-channasandra-in-karnataka-channasandra-3g-homes-crimson-layout-49139/Home,ChIJSzq-fgAPrjsRgZQodv0Y7i0,12.982552,77.762864,"Pizza Hut | Crimson Layout, Channasandra","Ground Floor, 290-291, Channasandra Main Rd, 3G Homes Crimson Layout, Channasandra, Bengaluru, Karnataka 560067, India",12.982552,77.762864,OPERATIONAL,place_id
319,Pizza Hut - Davanagere,,577005,577005,Yes,Davanagere,Karnataka,,https://restaurants.pizzahut.co.in/pizza-hut-davanagere-in-karnataka-davanagere-shivakumara-swamy-nagara-63044/Home,ChIJnT8Bec4lujsRdHshb3Yqxlc,14.4369881,75.9228785,Pizza Hut | Davanagere,"Hadadi Rd, Jeevan Bhima Nagara, 2st Stage, Shivakumara Swamy Nagara, Davangere, Karnataka 577005, India",14.4369881,75.9228785,OPERATIONAL,place_id
320,"Pizza Hut - Medical College Road, Davangere","No 3436/1 to 3, Gr Flr, Darshan Arcade, MCC B Block, Dental College Road, Davanagere, Karnataka, India",577004,577004,Yes,Davanagere,Karnataka,086556 16086,https://restaurants.pizzahut.co.in/pizza-hut-pizza-hut-davangere-pizza-restaurant-dental-college-road-davanagere-126605/Home,ChIJwcBVkzUlujsRI8J1RfLMujg,14.4510615,75.9159777,"Pizza Hut | Medical College Road, Davangere","No 3436/1 to 3, Gr Flr, Darshan Arcade, Dental College Road, MCC B Block, MCC, Davangere, Karnataka 577004, India",14.4510615,75.9159777,OPERATIONAL,place_id
321,"Pizza Hut - Shivanand Nagar, Dharwad","No CS/050420 1st Main Road, Shivanand Nagar, opposite BRTS Bus Stop, Dharwad, Karnataka, India",580001,580001,Yes,Dharwad,Karnataka,089768 84944,https://restaurants.pizzahut.co.in/pizza-hut-dharwad-in-karnataka-dharwad-opposite-brts-bus-stop-21318/Home,ChIJ-8UdbiPNuDsREIt4kOIAhnc,15.4495489,75.0115491,"Pizza Hut | Shivanand Nagar, Dharwad","No CS/050420, 1st Main Road, opposite BRTS Bus Stop, Shivanandnagar, Dharwad, Karnataka 580001, India",15.4495489,75.0115491,OPERATIONAL,place_id
322,"Pizza Hut - Airport Road, Dharward","Unit G8, Ground Floor, Gokul, Airport Road, Dharward, Karnataka, India",580030,580030,Yes,Dharward,Karnataka,086556 89184,https://restaurants.pizzahut.co.in/pizza-hut-hubli-pizzerias-airport-road-dharward-258567/Home,ChIJtb8dekjXuDsR7iqnl1qept0,15.350225,75.111004,"Pizza Hut | Airport Road, Dharward","Unit G8, Ground Floor, Gokul Airport, Road, Chaitanya Nagar, Rajendra Nagar, Hubballi, Karnataka 580030, India",15.350225,75.111004,OPERATIONAL,place_id
323,"Pizza Hut - Gulbarga, Kalburgi","2/910/71/2, GF, Lahoti Business Centre, Sy No 71/2, Sedam Road, Ring Road, Badepur, Near Kharge Petrol Pump, Gulbarga, Karnataka, India",585105,585105,Yes,Gulbarga,Karnataka,086556 16083,https://restaurants.pizzahut.co.in/pizza-hut-pizza-hut-kalaburagi-pizza-restaurant-badepur-gulbarga-129849/Home,ChIJSc06ZDfByDsR8lMRC37NDKA,17.3253549,76.8559303,"Pizza Hut | Gulbarga, Kalburgi","2/910/71/2, GF, Lahoti Business Centre Sy No 71/2, Sedam Road, Ring Rd, near Kharge Petrol Pump, Jaynagar, Tilak Nagar, Badepur Colony, Kalaburagi, Karnataka 585105, India",17.3253549,76.8559303,OPERATIONAL,place_id
324,"Pizza Hut - BM Road, Hassan","No 91, BM Road, Shankaripuram, Hassan, Karnataka, India",573201,573201,Yes,Hassan,Karnataka,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-ph-bm-road-shankaripuram-pizza-restaurant-shankaripuram-hassan-172443/Home,ChIJDUibU9RJpTsRgAKfGQum924,13.0033595,76.112852,"Pizza Hut | BM Road, Hassan","91, Bangalore - Mangalore Rd, Shankaripuram, Hassan, Karnataka 573201, India",13.0033595,76.11285199999999,OPERATIONAL,place_id
325,"Pizza Hut - College Road, Hospet","Survey No 17, Khan Building, 2nd Cross, Basaveshwara Rd, College Rd, Hosapete, Hosapete, Karnataka, India",583201,583201,Yes,Hosapete,Karnataka,086556 16084,https://restaurants.pizzahut.co.in/pizza-hut-ph-hosapete-pizza-restaurant-hosapete-hosapete-170306/Home,ChIJIyoqY_fVuTsRMpTOXVPPTjA,15.2746415,76.3814536,"Pizza Hut | College Road, Hospet","Survey No 17, Khan Building, 2nd Cross Basaveshwara Rd, College Rd, Basaveshwara Extension, Hosapete, Karnataka 583201, India",15.2746415,76.3814536,OPERATIONAL,place_id
326,"Pizza Hut - Stellar Mall, Hubli","Shop No 11, RS No 12B/1B/2A, Gr Flr, Ward 3,Khatha No 34B/361,Vidyanagar, Hubli, Karnataka, India",580021,580021,Yes,Hubli,Karnataka,076691 63498,https://restaurants.pizzahut.co.in/pizza-hut-ph-steller-mall-hubli-pizza-restaurant-vidyanagar-hubli-110318/Home,ChIJ4WO9EJXXuDsRuUqO8Suv-ag,15.3592147,75.127449,"Pizza Hut | Stellar Mall, Hubli","Shop No 11, RS No 12B/1B/2A, Gr Flr Ward 3, Khatha No, 34B/361, Jayanagar, Vidya Nagar, Hubballi, Karnataka 580021, India",15.3592147,75.127449,OPERATIONAL,place_id
327,"Pizza Hut - Javergi Road, Gulbarga","No 4, AY Patil Pride, New Jevargi Road, Bhagyavanti Nagar, Near Santosh Colony, Kalaburagi, Karnataka, India",585102,585102,Yes,Kalaburagi,Karnataka,098991 89357,https://restaurants.pizzahut.co.in/pizza-hut-ph-new-jevargi-road-gulbarga-pizza-restaurant-bhagyavanti-nagar-kalaburagi-136667/Home,ChIJezdeXHC_yDsRtAA3EoqLeZI,17.3094667,76.8154623,"Pizza Hut | Javergi Road, Gulbarga","4, AY Patil Pride, New Jewargi Rd, near Santosh Colony, Bhagyavanti Nagar, State Bank Colony, Kalaburagi, Karnataka 585102, India",17.3094667,76.8154623,OPERATIONAL,place_id
328,Pizza Hut - Orchid Mall Gulbarga,,585105,585105,Yes,Kalaburagi,Karnataka,,https://restaurants.pizzahut.co.in/pizza-hut-in-karnataka-kalaburagi-brhampur-98734/Home,ChIJCwxjvrrHyDsRi2oem2BqRHQ,17.3281936,76.8338265,Pizza Hut | Orchid Mall Gulbarga,"Pizza Hut, Orchid King of Malls Gulbarga, Mahaveer Nagar, Khuba Plot, Brhampur, Kalaburagi, Karnataka 585105, India",17.3281936,76.83382650000001,OPERATIONAL,place_id
329,"Pizza Hut - Viraj Junction, Koganoli","Ground Floor, Food Court, No 3777/1 to 4, Viraj Junction, near Toll Plaza, Koganoli, Belagavi, Karnataka, India",591229,591229,Yes,"Koganoli, Belagavi",Karnataka,098991 89476,https://restaurants.pizzahut.co.in/pizza-hut-ph-viraj-junction-koganoli-pizzerias-koganoli-belgaum-258786/Home,ChIJMco7vND7wDsR9YsA-v8gNX4,16.5369489,74.3196494,"Pizza Hut | Viraj Junction, Koganoli","Ground Floor, Food Court, No 3777/1 to 4, Viraj Junction, near Toll Plaza, Koganoli, Belagavi, Karnataka 591229, India",16.5369489,74.3196494,OPERATIONAL,place_id
330,"Pizza Hut - Coorg Centre, Madikeri","Shop No UG1 to 3, 14 to 16, 39 to 41, The Coorg Centre, Madikeri, Near Old Service Bus Stand, Madikeri, Karnataka, India",571201,571201,Yes,Madikeri,Karnataka,089290 36574,https://restaurants.pizzahut.co.in/pizza-hut-ph-coorg-centre-madikeri-pizzerias-madikeri-madikeri-294176/Home,ChIJBRmwp26rpTsRQQDPxmMSPyM,12.4228479,75.7398739,"Pizza Hut | Coorg Centre, Madikeri","Shop No UG1 to 3, 14 to 16, 39 to 41 The Coorg Centre, Bus Stand Rd, near Old Service, Kannanda Bane, Madikeri, Karnataka 571201, India",12.4228479,75.73987389999999,OPERATIONAL,place_id
331,"Pizza Hut - Bandi Gowda, Mandya","Bangalore Mysore Road, MC Road, Bandi Gowda, Next to KFC, Mandya, Karnataka, India",571401,571401,Yes,Mandya,Karnataka,086556 16087,https://restaurants.pizzahut.co.in/pizza-hut-kar-blr-mandya-ph-pizzerias-bandi-gowda-mandya-265250/Home,ChIJNQqMRN-hrzsR30c2jcw8Upw,12.5269546,76.8839149,"Pizza Hut | Bandi Gowda, Mandya","Bangalore Mysore Road, MC Road, next to KFC, Bandigowda Layout, Shankar Pura, Mandya, Karnataka 571401, India",12.5269546,76.8839149,OPERATIONAL,place_id
332,"Pizza Hut - City Central Mall, Mangalore","4th Floor, City Center Mall, KS Rao Road, Opposite to CCD, Mangaluru, Karnataka, India",575001,575001,Yes,Mangaluru,Karnataka,089768 84927,https://restaurants.pizzahut.co.in/pizza-hut-ks-rao-road-pizza-restaurant-ks-rao-road-mangaluru-1173/Home,ChIJS7zkkE5aozsR4xbYYbX5QD8,12.8710517,74.8425104,"Pizza Hut | City Central Mall, Mangalore","4th Floor, City Center Mall, KSR Road, opposite to CCD, Hampankatta, Mangaluru, Karnataka 575001, India",12.8710517,74.8425104,OPERATIONAL,place_id
333,"Pizza Hut - Forum Mall, Mangalore","No 06, Forum Mall, Food court, Pandeshwar Road,Attavara Vill Cantt Ward, Mangaluru, Karnataka, India",575001,575001,Yes,Mangaluru,Karnataka,0824 249 8160,https://restaurants.pizzahut.co.in/pizza-hut-attavara-vill-cantt-ward-pizza-restaurant-attavara-vill-cantt-ward-mangaluru-1279/Home,ChIJCcobI65bozsR46Kssqh5zD4,12.8576075,74.8383468,"Pizza Hut | Forum Mall, Mangalore","No 06, Forum Mall, Food court Pandeshwar Road, Vill Cantt Ward, Attavar, Mangaluru, Karnataka 575001, India",12.8576075,74.8383468,OPERATIONAL,place_id
334,"Pizza Hut - Kadri, Mangalore","D No 15/13/707/4/1, Time Square Complex, Shiv Bagh, Kadri, Mangaluru, Karnataka, India",575002,575002,Yes,Mangaluru,Karnataka,089760 84218,https://restaurants.pizzahut.co.in/pizza-hut-kadri-mangalore-pizza-restaurant-kadri-mangaluru-166189/Home,ChIJfwgarK9bozsRDlMikHrnaXI,12.8803055,74.8593946,"Pizza Hut | Kadri, Mangalore","D No 15/13/707/4/1, Time Square Complex, Shivabagh, Mallikatte, Kadri, Mangaluru, Karnataka 575002, India",12.8803055,74.8593946,OPERATIONAL,place_id
335,"Pizza Hut - Padavinangady, Mangaluru",,575008,575008,Yes,Mangaluru,Karnataka,,https://restaurants.pizzahut.co.in/pizza-hut-padavinangady-mangaluru-in-karnataka-mangaluru-junction-97756/Home,ChIJ75pJbABRozsRTEtKlYv3oeI,12.912126,74.869477,"Pizza Hut | Padavinangady, Mangaluru","Shop no 2 Ground Floor, Hanuman Commercial Complex Citadel Sukrithi Apartments, Airport Rd, Padavinangady, Junction, Mangaluru, Karnataka 575008, India",12.912126,74.869477,OPERATIONAL,place_id
336,Pizza Hut - Udupi Manipal Highway,"76/41, 11th Main, 14th Cross, Padmanabhanagar, Bidarahalli, Banashankari II Stage, Manipal, Karnataka, India",576104,576104,Yes,Manipal,Karnataka,076694 18971,https://restaurants.pizzahut.co.in/pizza-hut-in-karnataka-manipal-banashankari-ii-stage-78412/Home,ChIJwyxcewClvDsRXdmvmVBS3X4,13.3487753,74.7822118,Pizza Hut | Udupi Manipal Highway,"76/41, 11th Main, 14th Cross, Manipal, Banashankari II Stage, Padmanabhanagar, Bidarahalli, Udupi, Karnataka 576104, India",13.3487753,74.7822118,OPERATIONAL,place_id
337,"Pizza Hut - Jayalakshmipuram, Mysore","No 3, Gokulam Main Road, Jayalakshmipuram, Mysuru, Karnataka, India",570012,570012,Yes,Mysuru,Karnataka,089768 84919,https://restaurants.pizzahut.co.in/pizza-hut-jayalakshmipuram-mysore-in-karnataka-mysore-jayalakshmipuram-44728/Home,ChIJlbk2rRB7rzsRnSMkIGHx2Ss,12.3229623,76.6231587,"Pizza Hut | Jayalakshmipuram, Mysore","3, Gokulam Main Rd, Jayalakshmipuram, Mysuru, Karnataka 570012, India",12.3229623,76.62315869999999,OPERATIONAL,place_id
338,"Pizza Hut - Jayanagar, Bangalore","No 653/67, 11th Main Road, 4th Block, Jayanagar, Mysuru, Karnataka, India",560011,560011,Yes,Mysuru,Karnataka,086556 16074,https://restaurants.pizzahut.co.in/pizza-hut-fcd-jayanagar-pizzerias-jayanagar-mysore-123891/Home,ChIJ695wjWYVrjsR5rEBt-VCqqA,,,"Pizza Hut | Jayanagar, Bangalore","653/67, 11th Main Rd, 4th T Block East, 4th Block, Jayanagar, Mysuru, Bengaluru, Karnataka 560011, India",12.9273861,77.5862281,OPERATIONAL,text search
339,"Pizza Hut - Kuvempu Nagar, Mysore","No 12th, Ground Floor, Adichunhangiri Rd, K Block,1st Stage,Kuvempu Nagar, Mysuru, Karnataka, India",570023,570023,Yes,Mysuru,Karnataka,089768 84939,https://restaurants.pizzahut.co.in/pizza-hut-kuvempu-nagar-pizza-restaurant-kuvempu-nagar-mysore-121887/Home,ChIJ0365U9V7rzsRkI4HhtftysA,12.293415,76.6318039,"Pizza Hut | Kuvempu Nagar, Mysore","No 12th, Ground Floor, Adichunchanagiri Road, Block K, P and T Block, 1st Stage, Kuvempu Nagara, Mysuru, Karnataka 570023, India",12.293415,76.6318039,OPERATIONAL,place_id
340,"Pizza Hut - Mall of Mysore, Mysore","No 8 & 9, 3rd Floor, Mall of Mysore, No C1, MG Road, Nazarbad, Indira Nagar, Mysuru, Karnataka, India",570010,570010,Yes,Mysuru,Karnataka,095820 34074,https://restaurants.pizzahut.co.in/pizza-hut-indira-nagar-pizza-restaurant-indira-nagar-mysore-105238/Home,ChIJnfSuHAJxrzsR17TCPu2QX5k,12.2979464,76.664714,"Pizza Hut | Mall of Mysore, Mysore","8 & 9, 3rd Floor, Mall of Mysore, C1, MG Road, Indira Nagar, Nazarbad, Mysuru, Karnataka 570010, India",12.2979464,76.664714,OPERATIONAL,place_id
341,"Pizza Hut - Sathgali Extension, Mysore",,570011,570029,No,Mysuru,Karnataka,,https://restaurants.pizzahut.co.in/pizza-hut-sathgali-extension-mysore-in-karnataka-mysore-dr-rajkumar-road-16170/Home,ChIJfzVWyc5xrzsRAhFowurCL7s,12.324827,76.6912425,"Pizza Hut | Sathgali Extension, Mysore","Ground Floor, 1st Stage, 1211, Dr Rajkumar Rd, Extension, Sathagalli Layout, Mysuru, Karnataka 570029, India",12.324827,76.6912425,OPERATIONAL,place_id
342,"Pizza Hut - Vijayanagara, Mysore","No 5490, 2nd Stage, HM Ambareesh Road, Vijayanagara, Next to ICICI Bank, Mysuru, Karnataka, India",570017,570017,Yes,Mysuru,Karnataka,086556 89189,https://restaurants.pizzahut.co.in/pizza-hut-kar-mysore-vijay-nagar-ph-pizzerias-vijayanagara-mysore-269380/Home,ChIJQy92Ytd7rzsRE076T3dLLSs,12.3384862,76.6150613,"Pizza Hut | Vijayanagara, Mysore","No 5490, HM, CITB Choultry Rd, next to ICICI Bank, Vijayanagar, Vijay Nagar 2nd Stage, Vijayanagar, Mysuru, Karnataka 570017, India",12.3384862,76.6150613,OPERATIONAL,place_id
343,"Pizza Hut - Durgigudi, Shivamogga","Site 129/129/228, Sri Shylaja Jyoti Cplx, Ward No 5, Balraj URS Rd, Tilak Nagar, Shimoga, Karnataka, India",577201,577201,Yes,Shimoga,Karnataka,098995 74236,https://restaurants.pizzahut.co.in/pizza-hut-ph-shimoga-pizza-restaurant-tilak-nagar-shimoga-110473/Home,ChIJw5sV7_epuzsRsOnOP2KzaLw,13.934619,75.573885,"Pizza Hut | Durgigudi, Shivamogga","Site 129/129/228, Sri Shylaja Jyoti Cplx Ward, No 5, Balaraj Urs Rd, Tilak Nagar, Durgigudi, Shivamogga, Karnataka 577201, India",13.934619,75.57388499999999,OPERATIONAL,place_id
344,"Pizza Hut - Shankar Mall Tumkur, Bangalore","SN 22, SF 01, 2nd Floor, Shankar Mall, Sira Gate Road, TUDA Layout, Shanti Nagar, Beside Maruti Suzuki Showroom, Tumkur, Karnataka, India",572106,572106,Yes,Tumkur,Karnataka,098997 06746,https://restaurants.pizzahut.co.in/pizza-hut-ph-shankar-mall-tumkur-pizza-restaurant-shanti-nagar-tumkur-110313/Home,ChIJYT66s34tsDsReDQ12Es9aQA,13.3582277,77.1031867,"Pizza Hut | Shankar Mall Tumkur, Bangalore","SN 22, SF 01, 2nd Floor, Shankar Mall Sira Gate Road, TUDA Layout, beside Maruti Suzuki Showroom, Shanti Nagar, Tumakur, Karnataka 572106, India",13.3582277,77.1031867,OPERATIONAL,place_id
345,"Pizza Hut - Canara Mall, Manipal","FF12, 1st Floor, Canara Mall, Manipal Main Road,Eshwar Nagar, Udupi, Karnataka, India",576104,576104,Yes,Udupi,Karnataka,089768 84930,https://restaurants.pizzahut.co.in/pizza-hut-eshwar-nagar-pizza-restaurant-eshwar-nagar-udupi-98974/Home,ChIJL4d_HMmlvDsR_Sar1Ro4uMI,13.3530481,74.7899082,"Pizza Hut | Canara Mall, Manipal","FF12, 1st Floor, Canara Mall, Manipal Dr, Manipal, Eshwar Nagar, Udupi, Karnataka 576104, India",13.3530481,74.7899082,OPERATIONAL,place_id
346,"Pizza Hut - Times square Mall MG road, Udupi","GF, Mandavi Times Square Mall, Thenkpete, Udupi Manipal Hwy, Kunjibettu, Udupi, Karnataka, India",576102,576102,Yes,Udupi,Karnataka,089290 36825,https://restaurants.pizzahut.co.in/pizza-hut-ph-time-square-mall-udupi-pizzerias-kunjibettu-udupi-249766/Home,ChIJsadLU3u7vDsRiJORIQocs5g,13.3462199,74.7522248,"Pizza Hut | Times square Mall MG road, Udupi","GF, Mandavi Times Square Mall, Udupi-Manipal Hwy, Thenkpete, Kunjibettu, Udupi, Karnataka 576102, India",13.3462199,74.7522248,OPERATIONAL,place_id
